STATEFP,ELSDLEA,SCSDLEA,UNSDLEA,GEOID,STATECODE,STATENAME,NAME,LSAD,LOGRADE,HIGRADE,MTFCC,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
39,,,04915,3904915,OH,Ohio,Western Local School District,00,PK,12,G5420,,E,304286659.00000000000,739540.00000000000,+39.1191692,-083.2561481
39,,,04917,3904917,OH,Ohio,Aurora City School District,00,PK,12,G5420,,E,59872799.00000000000,2968435.00000000000,+41.3067955,-081.3364645
39,,,04918,3904918,OH,Ohio,Crestwood Local School District,00,PK,12,G5420,,E,189609069.00000000000,2453490.00000000000,+41.2857080,-081.2226704
39,,,04919,3904919,OH,Ohio,Field Local School District,00,PK,12,G5420,,E,110653754.00000000000,7357831.00000000000,+41.0566968,-081.3388601
39,,,04920,3904920,OH,Ohio,James A. Garfield Local School District,00,PK,12,G5420,,E,139181036.00000000000,952838.00000000000,+41.2793312,-081.0970655
39,,,04921,3904921,OH,Ohio,Rootstown Local School District,00,PK,12,G5420,,E,69660123.00000000000,1953287.00000000000,+41.1005447,-081.2453522
39,,,04922,3904922,OH,Ohio,Southeast Local School District,00,PK,12,G5420,E,E,238885354.00000000000,16968035.00000000000,+41.0935669,-081.0845440
39,,,04923,3904923,OH,Ohio,Streetsboro City School District,00,PK,12,G5420,,E,60695112.00000000000,2267710.00000000000,+41.2396076,-081.3458624
39,,,04924,3904924,OH,Ohio,Waterloo Local School District,00,PK,12,G5420,,E,143962976.00000000000,1586086.00000000000,+41.0297257,-081.1999880
39,,,04926,3904926,OH,Ohio,Tri-County North Local School District,00,PK,12,G5420,,E,146930319.00000000000,389558.00000000000,+39.8767392,-084.5221012
39,,,04927,3904927,OH,Ohio,National Trail Local School District,00,PK,12,G5420,,E,287367413.00000000000,540648.00000000000,+39.8495736,-084.7136777
39,,,04928,3904928,OH,Ohio,Preble Shawnee Local School District,00,PK,12,G5420,,E,208428249.00000000000,1726992.00000000000,+39.6167799,-084.6012030
39,,,04931,3904931,OH,Ohio,Columbus Grove Local School District,00,PK,12,G5420,,E,189424060.00000000000,455940.00000000000,+40.9078664,-084.1181978
39,,,04932,3904932,OH,Ohio,Continental Local School District,00,PK,12,G5420,,E,205749807.00000000000,1257485.00000000000,+41.0957281,-084.2620371
39,,,04933,3904933,OH,Ohio,Jennings Local School District,00,PK,12,G5420,,E,69609223.00000000000,693097.00000000000,+40.9015169,-084.2829164
39,,,04934,3904934,OH,Ohio,Kalida Local School District,00,PK,12,G5420,,E,100186192.00000000000,384479.00000000000,+40.9805524,-084.2035970
39,,,04935,3904935,OH,Ohio,Leipsic Local School District,00,PK,12,G5420,,E,149896854.00000000000,174511.00000000000,+41.1280383,-083.9816424
39,,,04936,3904936,OH,Ohio,Miller City-New Cleveland Local School District,00,PK,12,G5420,,E,118271720.00000000000,86138.00000000000,+41.0979874,-084.1020854
39,,,04937,3904937,OH,Ohio,Ottawa-Glandorf Local School District,00,PK,12,G5420,,E,157071399.00000000000,689261.00000000000,+41.0052131,-084.0872944
39,,,04938,3904938,OH,Ohio,Ottoville Local School District,00,PK,12,G5420,,E,110841665.00000000000,165728.00000000000,+40.9648574,-084.3296460
39,,,04939,3904939,OH,Ohio,Pandora-Gilboa Local School District,00,PK,12,G5420,,E,175147635.00000000000,648989.00000000000,+41.0000543,-083.9480624
39,,,04941,3904941,OH,Ohio,Clear Fork Valley Local School District,00,PK,12,G5420,,E,278264068.00000000000,1669205.00000000000,+40.5897191,-082.4672184
39,,,04942,3904942,OH,Ohio,Crestview Local School District,00,PK,12,G5420,E,E,267320116.00000000000,1139116.00000000000,+40.9058734,-082.4632213
39,,,04943,3904943,OH,Ohio,Lexington Local School District,00,PK,12,G5420,,E,131686175.00000000000,4538757.00000000000,+40.6826260,-082.6051397
39,,,04944,3904944,OH,Ohio,Lucas Local School District,00,PK,12,G5420,,E,102543610.00000000000,498417.00000000000,+40.6894968,-082.4076022
39,,,04945,3904945,OH,Ohio,Madison Local School District,00,PK,12,G5420,E,E,122014057.00000000000,2843270.00000000000,+40.7627152,-082.4626740
39,,,04946,3904946,OH,Ohio,Plymouth-Shiloh Local School District,00,PK,12,G5420,,E,168405578.00000000000,875424.00000000000,+40.9594765,-082.6147941
39,,,04947,3904947,OH,Ohio,Ontario Local School District,00,PK,12,G5420,,E,102645410.00000000000,202263.00000000000,+40.7675980,-082.6415436
39,,,04949,3904949,OH,Ohio,Adena Local School District,00,PK,12,G5420,,E,332385696.00000000000,36610.00000000000,+39.4425053,-083.1874278
39,,,04950,3904950,OH,Ohio,Huntington Local School District,00,PK,12,G5420,,E,154301264.00000000000,139936.00000000000,+39.2318046,-083.0437006
39,,,04951,3904951,OH,Ohio,Paint Valley Local School District,00,PK,12,G5420,,E,281187937.00000000000,314506.00000000000,+39.2613942,-083.2042072
39,,,04952,3904952,OH,Ohio,Southeastern Local School District,00,PK,12,G5420,E,E,353352743.00000000000,3466707.00000000000,+39.2732321,-082.8474519
39,,,04953,3904953,OH,Ohio,Union-Scioto Local School District,00,PK,12,G5420,,E,162958559.00000000000,1499128.00000000000,+39.4047849,-083.0358641
39,,,04954,3904954,OH,Ohio,Zane Trace Local School District,00,PK,12,G5420,,E,267560527.00000000000,1662563.00000000000,+39.4090157,-082.8752394
39,,,04956,3904956,OH,Ohio,Lakota Local School District,00,PK,12,G5420,E,E,329115343.00000000000,16245.00000000000,+41.2621220,-083.3317176
39,,,04957,3904957,OH,Ohio,Woodmore Local School District,00,PK,12,G5420,,E,179733266.00000000000,674162.00000000000,+41.4694661,-083.3265635
39,,,04959,3904959,OH,Ohio,Bloom-Vernon Local School District,00,PK,12,G5420,,E,215804607.00000000000,609983.00000000000,+38.7712624,-082.7362032
39,,,04961,3904961,OH,Ohio,Green Local School District,00,PK,12,G5420,E,E,99400300.00000000000,2299235.00000000000,+38.6392429,-082.8062877
39,,,04962,3904962,OH,Ohio,Minford Local School District,00,PK,12,G5420,,E,205158969.00000000000,1121680.00000000000,+38.8553791,-082.8473763
39,,,04963,3904963,OH,Ohio,Northwest Local School District,00,PK,12,G5420,E,E,472504313.00000000000,3230654.00000000000,+38.8675368,-083.1490729
39,,,04964,3904964,OH,Ohio,Valley Local School District,00,PK,12,G5420,,E,124651913.00000000000,1383560.00000000000,+38.8976951,-082.9601845
39,,,04965,3904965,OH,Ohio,Washington-Nile Local School District,00,PK,12,G5420,,E,286986208.00000000000,3377226.00000000000,+38.7026815,-083.1772709
39,,,04966,3904966,OH,Ohio,Wheelersburg Local School District,00,PK,12,G5420,,E,40807454.00000000000,995450.00000000000,+38.7207133,-082.8423802
39,,,04968,3904968,OH,Ohio,Seneca East Local School District,00,PK,12,G5420,,E,403070910.00000000000,95378.00000000000,+41.1029845,-082.9074149
39,,,04970,3904970,OH,Ohio,Hopewell-Loudon Local School District,00,PK,12,G5420,,E,170871977.00000000000,536520.00000000000,+41.1175248,-083.3004792
39,,,04971,3904971,OH,Ohio,New Riegel Local School District,00,PK,12,G5420,,E,102194315.00000000000,0.00000000000,+41.0531925,-083.3356680
39,,,04976,3904976,OH,Ohio,Botkins Local School District,00,PK,12,G5420,,E,84080086.00000000000,175181.00000000000,+40.4697338,-084.1663182
39,,,04977,3904977,OH,Ohio,Fairlawn Local School District,00,PK,12,G5420,,E,145036851.00000000000,212952.00000000000,+40.2637428,-084.0740088
39,,,04978,3904978,OH,Ohio,Fort Loramie Local School District,00,PK,12,G5420,,E,112156195.00000000000,3403536.00000000000,+40.3375533,-084.3486159
39,,,04979,3904979,OH,Ohio,Hardin-Houston Local School District,00,PK,12,G5420,,E,193844405.00000000000,2013483.00000000000,+40.2605431,-084.2806488
39,,,04981,3904981,OH,Ohio,Russia Local School District,00,PK,12,G5420,,E,56310333.00000000000,121826.00000000000,+40.2476434,-084.4015687
39,,,04983,3904983,OH,Ohio,Canton Local School District,00,PK,12,G5420,,E,94345898.00000000000,69017.00000000000,+40.7456056,-081.3592663
39,,,04984,3904984,OH,Ohio,Fairless Local School District,00,PK,12,G5420,,E,169197791.00000000000,756410.00000000000,+40.6893784,-081.5556112
39,,,04985,3904985,OH,Ohio,Jackson Local School District,00,PK,12,G5420,,E,92809138.00000000000,1612476.00000000000,+40.8679497,-081.4877163
39,,,04986,3904986,OH,Ohio,Lake Local School District,00,PK,12,G5420,E,E,69010589.00000000000,1060873.00000000000,+40.9545237,-081.3472545
39,,,04987,3904987,OH,Ohio,Louisville City School District,00,PK,12,G5420,,E,95332186.00000000000,180887.00000000000,+40.8582192,-081.2453437
39,,,04988,3904988,OH,Ohio,Marlington Local School District,00,PK,12,G5420,,E,229377079.00000000000,7162082.00000000000,+40.9152206,-081.1773317
39,,,04989,3904989,OH,Ohio,Minerva Local School District,00,PK,12,G5420,,E,208456951.00000000000,413855.00000000000,+40.7583375,-081.1047266
39,,,04990,3904990,OH,Ohio,Northwest Local School District,00,PK,12,G5420,E,E,81881157.00000000000,2082012.00000000000,+40.9065887,-081.6023566
39,,,04991,3904991,OH,Ohio,Osnaburg Local School District,00,PK,12,G5420,,E,89524206.00000000000,13215.00000000000,+40.7722695,-081.2575873
39,,,04992,3904992,OH,Ohio,Perry Local School District,00,PK,12,G5420,E,E,62185391.00000000000,492383.00000000000,+40.7731117,-081.4634280
39,,,04993,3904993,OH,Ohio,Plain Local School District,00,PK,12,G5420,,E,73675395.00000000000,326958.00000000000,+40.8616028,-081.3602031
39,,,04994,3904994,OH,Ohio,Sandy Valley Local School District,00,PK,12,G5420,,E,187333232.00000000000,125316.00000000000,+40.6502261,-081.3086261
39,,,04995,3904995,OH,Ohio,Tuslaw Local School District,00,PK,12,G5420,,E,115759111.00000000000,248946.00000000000,+40.7897483,-081.5951197
39,,,04997,3904997,OH,Ohio,Woodridge Local School District,00,PK,12,G5420,,E,106644843.00000000000,301458.00000000000,+41.2070384,-081.5496955
39,,,04998,3904998,OH,Ohio,Copley-Fairlawn City School District,00,PK,12,G5420,,E,57226269.00000000000,919015.00000000000,+41.1006030,-081.6317025
39,,,04999,3904999,OH,Ohio,Coventry Local School District,00,PK,12,G5420,,E,30068542.00000000000,3375374.00000000000,+41.0048409,-081.5526556
39,,,05000,3905000,OH,Ohio,Manchester Local School District,00,PK,12,G5420,E,E,33942898.00000000000,2511760.00000000000,+40.9466295,-081.5646091
39,,,05001,3905001,OH,Ohio,Green Local School District,00,PK,12,G5420,E,E,82283081.00000000000,3877740.00000000000,+40.9538164,-081.4720418
39,,,05002,3905002,OH,Ohio,Hudson City School District,00,PK,12,G5420,,E,76722488.00000000000,702036.00000000000,+41.2405303,-081.4482663
39,,,05003,3905003,OH,Ohio,Mogadore Local School District,00,PK,12,G5420,,E,6705740.00000000000,121263.00000000000,+41.0523267,-081.3974672
39,,,05004,3905004,OH,Ohio,Nordonia Hills City School District,00,PK,12,G5420,,E,72820687.00000000000,158321.00000000000,+41.3067092,-081.5270011
39,,,05005,3905005,OH,Ohio,Revere Local School District,00,PK,12,G5420,,E,130667755.00000000000,532118.00000000000,+41.2069602,-081.6315466
39,,,05006,3905006,OH,Ohio,Springfield Local School District,00,PK,12,G5420,E,E,49676468.00000000000,1518156.00000000000,+41.0065131,-081.4385475
39,,,05007,3905007,OH,Ohio,Twinsburg City School District,00,PK,12,G5420,,E,58271267.00000000000,302337.00000000000,+41.3150429,-081.4376078
39,,,05009,3905009,OH,Ohio,Bloomfield-Mespo Local School District,00,PK,12,G5420,,E,130743541.00000000000,18851.00000000000,+41.4659629,-080.9136220
39,,,05011,3905011,OH,Ohio,Bristol Local School District,00,PK,12,G5420,,E,138235558.00000000000,165672.00000000000,+41.3766089,-080.9087140
39,,,05012,3905012,OH,Ohio,Brookfield Local School District,00,PK,12,G5420,,E,63319748.00000000000,157646.00000000000,+41.2364600,-080.5617836
39,,,05013,3905013,OH,Ohio,Champion Local School District,00,PK,12,G5420,,E,68142910.00000000000,0.00000000000,+41.3110422,-080.8575116
39,,,05015,3905015,OH,Ohio,Mathews Local School District,00,PK,12,G5420,,E,128335997.00000000000,269644.00000000000,+41.2798419,-080.6740953
39,,,05016,3905016,OH,Ohio,Howland Local School District,00,PK,12,G5420,,E,48310474.00000000000,0.00000000000,+41.2394421,-080.7508640
39,,,05017,3905017,OH,Ohio,Joseph Badger Local School District,00,PK,12,G5420,,E,265074553.00000000000,8772994.00000000000,+41.4054238,-080.5872878
39,,,05018,3905018,OH,Ohio,Lakeview Local School District,00,PK,12,G5420,,E,64456799.00000000000,8944007.00000000000,+41.3111886,-080.7462331
39,,,05019,3905019,OH,Ohio,Liberty Local School District,00,PK,12,G5420,,E,47036172.00000000000,907092.00000000000,+41.1742523,-080.6591891
39,,,05020,3905020,OH,Ohio,Lordstown Local School District,00,PK,12,G5420,,E,60045668.00000000000,7771.00000000000,+41.1709757,-080.8662706
39,,,05021,3905021,OH,Ohio,Maplewood Local School District,00,PK,12,G5420,,E,180039214.00000000000,22981683.00000000000,+41.4041362,-080.7307411
39,,,05022,3905022,OH,Ohio,McDonald Local School District,00,PK,12,G5420,,E,5823286.00000000000,0.00000000000,+41.1630366,-080.7264065
39,,,05023,3905023,OH,Ohio,Southington Local School District,00,PK,12,G5420,,E,68488937.00000000000,96340.00000000000,+41.3185392,-080.9494197
39,,,05024,3905024,OH,Ohio,LaBrae Local School District,00,PK,12,G5420,,E,93513025.00000000000,819029.00000000000,+41.2403256,-080.9250756
39,,,05025,3905025,OH,Ohio,Weathersfield Local School District,00,PK,12,G5420,,E,30699755.00000000000,3287241.00000000000,+41.1573189,-080.7923355
39,,,05027,3905027,OH,Ohio,Garaway Local School District,00,PK,12,G5420,,E,282425156.00000000000,112934.00000000000,+40.4916735,-081.6498774
39,,,05028,3905028,OH,Ohio,Indian Valley Local School District,00,PK,12,G5420,,E,354213944.00000000000,4288169.00000000000,+40.3267352,-081.4415974
39,,,05029,3905029,OH,Ohio,Strasburg-Franklin Local School District,00,PK,12,G5420,,E,56059115.00000000000,589246.00000000000,+40.5990662,-081.5438886
39,,,05030,3905030,OH,Ohio,Tuscarawas Valley Local School District,00,PK,12,G5420,,E,244381196.00000000000,2236953.00000000000,+40.5885260,-081.3964548
39,,,05032,3905032,OH,Ohio,Fairbanks Local School District,00,PK,12,G5420,,E,338637233.00000000000,2985153.00000000000,+40.1572609,-083.3728742
39,,,05033,3905033,OH,Ohio,North Union Local School District,00,PK,12,G5420,,E,410226889.00000000000,3645735.00000000000,+40.4219454,-083.3619267
39,,,05035,3905035,OH,Ohio,Crestview Local School District,00,PK,12,G5420,E,E,330959053.00000000000,629768.00000000000,+40.8950958,-084.7146567
39,,,05039,3905039,OH,Ohio,Vinton County Local School District,00,PK,12,G5420,,E,1069907224.00000000000,6803538.00000000000,+39.2503718,-082.4854931
39,,,05041,3905041,OH,Ohio,Carlisle Local School District,00,PK,12,G5420,,E,27785205.00000000000,1443707.00000000000,+39.5834520,-084.3306567
39,,,05042,3905042,OH,Ohio,Springboro Community City School District,00,PK,12,G5420,,E,98485909.00000000000,31232.00000000000,+39.5287728,-084.2042175
39,,,05043,3905043,OH,Ohio,Kings Local School District,00,PK,12,G5420,,E,54116653.00000000000,1130383.00000000000,+39.3170625,-084.2763198
39,,,05044,3905044,OH,Ohio,Little Miami Local School District,00,PK,12,G5420,,E,258060518.00000000000,1224631.00000000000,+39.3336945,-084.1100711
39,,,05045,3905045,OH,Ohio,Mason City School District,00,PK,12,G5420,,E,64630495.00000000000,52444.00000000000,+39.3507828,-084.3131979
39,,,05046,3905046,OH,Ohio,Wayne Local School District,00,PK,12,G5420,,E,126892992.00000000000,3432064.00000000000,+39.5308268,-084.0743167
39,,,05048,3905048,OH,Ohio,Fort Frye Local School District,00,PK,12,G5420,,E,347072224.00000000000,4065096.00000000000,+39.5598985,-081.5132550
39,,,05049,3905049,OH,Ohio,Frontier Local School District,00,PK,12,G5420,,E,418172580.00000000000,3054380.00000000000,+39.4877036,-081.2191852
39,,,05051,3905051,OH,Ohio,Wolf Creek Local School District,00,PK,12,G5420,,E,189029475.00000000000,3442253.00000000000,+39.4927986,-081.6589089
39,,,05053,3905053,OH,Ohio,Chippewa Local School District,00,PK,12,G5420,,E,77409899.00000000000,514538.00000000000,+40.9507969,-081.7021741
39,,,05054,3905054,OH,Ohio,Dalton Local School District,00,PK,12,G5420,,E,111823325.00000000000,221096.00000000000,+40.7843350,-081.7003578
39,,,05055,3905055,OH,Ohio,Green Local School District,00,PK,12,G5420,E,E,135909087.00000000000,310477.00000000000,+40.8674764,-081.7948452
39,,,05056,3905056,OH,Ohio,Norwayne Local School District,00,PK,12,G5420,E,E,186599740.00000000000,304654.00000000000,+40.9522161,-081.9134816
39,,,05058,3905058,OH,Ohio,Southeast Local School District,00,PK,12,G5420,E,E,304752410.00000000000,475068.00000000000,+40.7072285,-081.8273239
39,,,05059,3905059,OH,Ohio,Triway Local School District,00,PK,12,G5420,,E,247813228.00000000000,1428538.00000000000,+40.7370199,-081.9822301
39,,,05061,3905061,OH,Ohio,Edgerton Local School District,00,PK,12,G5420,,E,178375461.00000000000,829523.00000000000,+41.4596189,-084.7206056
39,,,05062,3905062,OH,Ohio,Edon Northwest Local School District,00,PK,12,G5420,,E,202708175.00000000000,1091214.00000000000,+41.6057445,-084.7450152
39,,,05063,3905063,OH,Ohio,Millcreek-West Unity Local School District,00,PK,12,G5420,,E,139795026.00000000000,354878.00000000000,+41.6113122,-084.4463506
39,,,05064,3905064,OH,Ohio,North Central Local School District,00,PK,12,G5420,E,E,198749910.00000000000,2161478.00000000000,+41.6584214,-084.5634914
39,,,05065,3905065,OH,Ohio,Stryker Local School District,00,PK,12,G5420,,E,130856632.00000000000,387694.00000000000,+41.4891124,-084.4054238
39,,,05067,3905067,OH,Ohio,Eastwood Local School District,00,PK,12,G5420,,E,269633615.00000000000,183584.00000000000,+41.4350075,-083.5065889
39,,,05068,3905068,OH,Ohio,Elmwood Local School District,00,PK,12,G5420,,E,287762498.00000000000,256848.00000000000,+41.2575053,-083.5591905
39,,,05069,3905069,OH,Ohio,Lake Local School District,00,PK,12,G5420,E,E,95166157.00000000000,420553.00000000000,+41.5564694,-083.4688842
39,,,05070,3905070,OH,Ohio,North Baltimore Local School District,00,PK,12,G5420,,E,96706161.00000000000,222168.00000000000,+41.2047939,-083.6977709
39,,,05071,3905071,OH,Ohio,Northwood Local School District,00,PK,12,G5420,,E,20111339.00000000000,32671.00000000000,+41.6093853,-083.4799982
39,,,05072,3905072,OH,Ohio,Otsego Local School District,00,PK,12,G5420,,E,259060836.00000000000,5649606.00000000000,+41.4085290,-083.7917402
39,,,05074,3905074,OH,Ohio,Mohawk Local School District,00,PK,12,G5420,,E,328338959.00000000000,1381944.00000000000,+40.9900454,-083.1804410
39,,,06190,3906190,OH,Ohio,Adams County/Ohio Valley Local School District,00,PK,12,G5420,,E,1265705309.00000000000,2450960.00000000000,+38.8866259,-083.4709530
39,,,06496,3906496,OH,Ohio,College Corner Local School District,00,PK,12,G5420,,E,23906913.00000000000,971809.00000000000,+39.5865828,-084.7864702
39,,,06568,3906568,OH,Ohio,Gallia County Local School District,00,PK,12,G5420,,E,984894670.00000000000,6952124.00000000000,+38.7794189,-082.5863686
39,,,06968,3906968,OH,Ohio,East Guernsey Local School District,00,PK,12,G5420,,E,611942017.00000000000,8245237.00000000000,+40.0818855,-081.3813626
39,,,10000,3910000,OH,Ohio,Findlay City School District,00,PK,12,G5420,,E,79054652.00000000000,3653934.00000000000,+41.0310544,-083.6139371
39,,,10001,3910001,OH,Ohio,Van Buren Local School District,00,PK,12,G5420,,E,124832931.00000000000,351017.00000000000,+41.1201972,-083.6381284
39,,,10002,3910002,OH,Ohio,Arcadia Local School District,00,PK,12,G5420,,E,156730129.00000000000,1010307.00000000000,+41.1004672,-083.5026936
39,,,10003,3910003,OH,Ohio,Sidney City School District,00,PK,12,G5420,,E,167094799.00000000000,1039818.00000000000,+40.2892035,-084.1316288
39,,,10004,3910004,OH,Ohio,Anna Local School District,00,PK,12,G5420,,E,176020926.00000000000,676024.00000000000,+40.3997108,-084.2133438
39,,,10005,3910005,OH,Ohio,Jackson Center Local School District,00,PK,12,G5420,,E,123058333.00000000000,104604.00000000000,+40.4338514,-084.0457226
39,,,10006,3910006,OH,Ohio,Salem City School District,00,PK,12,G5420,,E,46971582.00000000000,49665.00000000000,+40.8980790,-080.8525556
39,,,10007,3910007,OH,Ohio,Leetonia Exempted Village School District,00,PK,12,G5420,,E,57050945.00000000000,191940.00000000000,+40.8571977,-080.7737852
39,,,10008,3910008,OH,Ohio,Crestline Exempted Village School District,00,PK,12,G5420,,E,51150318.00000000000,39535.00000000000,+40.7934728,-082.7310088
39,,,10009,3910009,OH,Ohio,Shelby City School District,00,PK,12,G5420,,E,154709202.00000000000,761569.00000000000,+40.8720275,-082.6564265
39,,,10010,3910010,OH,Ohio,Miami Trace Local School District,00,PK,12,G5420,,E,1035329251.00000000000,1555409.00000000000,+39.5649841,-083.4499853
39,,,10011,3910011,OH,Ohio,Washington Court House City School District,00,PK,12,G5420,,E,13983792.00000000000,140261.00000000000,+39.5388600,-083.4279379
39,,,10012,3910012,OH,Ohio,Mount Vernon City School District,00,PK,12,G5420,,E,372107157.00000000000,2138732.00000000000,+40.3933593,-082.4532765
39,,,10013,3910013,OH,Ohio,East Knox Local School District,00,PK,12,G5420,,E,276055737.00000000000,3142435.00000000000,+40.3295907,-082.2652731
39,,,10014,3910014,OH,Ohio,Riverside Local School District,00,PK,12,G5420,,E,163732428.00000000000,1403485.00000000000,+41.6928607,-081.1939692
39,,,10015,3910015,OH,Ohio,Painesville City Local School District,00,PK,12,G5420,,E,12827185.00000000000,337768.00000000000,+41.7242614,-081.2481223
39,,,10016,3910016,OH,Ohio,Orange City School District,00,PK,12,G5420,,E,64205973.00000000000,532628.00000000000,+41.4656416,-081.4451021
39,,,10017,3910017,OH,Ohio,Bedford City School District,00,PK,12,G5420,,E,51034626.00000000000,293653.00000000000,+41.3812232,-081.5292264
39,,,10018,3910018,OH,Ohio,Warren Local School District,00,PK,12,G5420,,E,504402683.00000000000,3923726.00000000000,+39.3843048,-081.7052986
39,,,10019,3910019,OH,Ohio,Marietta City School District,00,PK,12,G5420,,E,179880338.00000000000,4748117.00000000000,+39.4477535,-081.4225059
39,,,10020,3910020,OH,Ohio,Clyde-Green Springs Exempted Village School District,00,PK,12,G5420,,E,172990731.00000000000,689148.00000000000,+41.2790380,-082.9950711
39,,,10021,3910021,OH,Ohio,Old Fort Local School District,00,PK,12,G5420,,E,162445205.00000000000,1652831.00000000000,+41.2188902,-083.1712856
39,,,10022,3910022,OH,Ohio,Lincolnview Local School District,00,PK,12,G5420,,E,374956650.00000000000,1126611.00000000000,+40.8695856,-084.4949639
39,,,10023,3910023,OH,Ohio,Van Wert City School District,00,PK,12,G5420,,E,182384728.00000000000,943244.00000000000,+40.8110057,-084.6226405
39,,,10024,3910024,OH,Ohio,Upper Sandusky Exempted Village School District,00,PK,12,G5420,,E,550160126.00000000000,1516704.00000000000,+40.7961306,-083.2971084
39,,,10025,3910025,OH,Ohio,Kenton City School District,00,PK,12,G5420,,E,308276051.00000000000,340053.00000000000,+40.6510118,-083.5570056
39,,,10026,3910026,OH,Ohio,Clay Local School District,00,PK,12,G5420,,E,55990157.00000000000,1210054.00000000000,+38.7952558,-082.9724759
39,,,10027,3910027,OH,Ohio,Portsmouth City School District,00,PK,12,G5420,,E,39370054.00000000000,1013284.00000000000,+38.7618634,-082.9094763
39,,,10028,3910028,OH,Ohio,Rittman Exempted Village School District,00,PK,12,G5420,,E,26416727.00000000000,350758.00000000000,+40.9578708,-081.7932905
39,,,10029,3910029,OH,Ohio,Wadsworth City School District,00,PK,12,G5420,,E,82989062.00000000000,30643.00000000000,+41.0307397,-081.7478449
39,,,10030,3910030,OH,Ohio,Celina City School District,00,PK,12,G5420,,E,352743550.00000000000,27168060.00000000000,+40.5557419,-084.5987250
39,,,10031,3910031,OH,Ohio,Marion Local School District,00,PK,12,G5420,,E,138796554.00000000000,52181.00000000000,+40.3992684,-084.5041268
39,,,10032,3910032,OH,Ohio,Wooster City School District,00,PK,12,G5420,,E,107456467.00000000000,408707.00000000000,+40.8402400,-081.9612329
39,,,10033,3910033,OH,Ohio,Northwestern Local School District,00,PK,12,G5420,E,E,237534367.00000000000,885310.00000000000,+40.8848219,-082.0750457
39,,,99997,3999997,OH,Ohio,School District Not Defined,00,PK,12,G5420,,F,82359228.00000000000,9228986603.00000000000,+41.1925178,-081.1906558
40,,,00013,4000013,OK,Oklahoma,Timberlake Public Schools,00,PK,12,G5420,,E,1002696800.00000000000,38585193.00000000000,+36.6428744,-098.1686412
40,,,00014,4000014,OK,Oklahoma,Burns Flat-Dill City Schools,00,PK,12,G5420,,E,340585420.00000000000,1080220.00000000000,+35.3184724,-099.1456559
40,,,00015,4000015,OK,Oklahoma,Thomas-Fay-Custer Unified Schools,00,PK,12,G5420,,E,1198197997.00000000000,2046598.00000000000,+35.7636727,-098.8132778
40,,,00020,4000020,OK,Oklahoma,Frontier Public Schools,00,PK,12,G5420,,E,663022013.00000000000,15376595.00000000000,+36.4885370,-097.1450341
40,,,00021,4000021,OK,Oklahoma,Oklahoma Union Public Schools,00,PK,12,G5420,,E,794356226.00000000000,2707588.00000000000,+36.8550756,-095.6380488
40,,,00032,4000032,OK,Oklahoma,Hydro-Eakly Public Schools,00,PK,12,G5420,,E,486668018.00000000000,1344085.00000000000,+35.4570476,-098.5619735
40,,,00782,4000782,OK,Oklahoma,Graham-Dustin Public Schools,00,PK,12,G5420,,E,351648197.00000000000,5772665.00000000000,+35.2694467,-096.0195648
40,,,00797,4000797,OK,Oklahoma,Olustee-Eldorado Public Schools,00,PK,12,G5420,,E,736111551.00000000000,826803.00000000000,+34.4854909,-099.5775641
40,,,02370,4002370,OK,Oklahoma,Achille Public Schools,00,PK,12,G5420,,E,415440149.00000000000,14753559.00000000000,+33.8234829,-096.2872303
40,,,02430,4002430,OK,Oklahoma,Ada Public Schools,00,PK,12,G5420,,E,35401723.00000000000,201833.00000000000,+34.7697359,-096.6702448
40,,,02460,4002460,OK,Oklahoma,Adair Public Schools,00,KG,12,G5420,,E,407530495.00000000000,11908702.00000000000,+36.4309120,-095.2477823
40,,,02520,4002520,OK,Oklahoma,Afton Public Schools,00,KG,12,G5420,,E,270574649.00000000000,3638249.00000000000,+36.7207541,-094.9756983
40,,,02550,4002550,OK,Oklahoma,Agra Public Schools,00,PK,12,G5420,,E,141205475.00000000000,1138095.00000000000,+35.8778556,-096.8508677
40,02580,,,4002580,OK,Oklahoma,Albion Public School,00,KG,12,G5400,,E,258584990.00000000000,1452892.00000000000,+34.6451157,-095.0855976
40,,,02670,4002670,OK,Oklahoma,Alex Public Schools,00,PK,12,G5420,,E,371803006.00000000000,2444706.00000000000,+34.8931517,-097.7671843
40,,,02720,4002720,OK,Oklahoma,Aline-Cleo Public Schools,00,PK,12,G5420,,E,500305131.00000000000,2157129.00000000000,+36.4414813,-098.4978762
40,,,02760,4002760,OK,Oklahoma,Allen Public Schools,00,PK,12,G5420,,E,406655791.00000000000,2134575.00000000000,+34.8436897,-096.3979191
40,02790,,,4002790,OK,Oklahoma,Allen-Bowden Public School,00,PK,12,G5400,,E,25463974.00000000000,179087.00000000000,+36.0537212,-096.1099243
40,,,02850,4002850,OK,Oklahoma,Altus Public Schools,00,PK,12,G5420,,E,632667033.00000000000,2669232.00000000000,+34.5728673,-099.2897784
40,,,02880,4002880,OK,Oklahoma,Alva Public Schools,00,PK,12,G5420,,E,1638422193.00000000000,2352861.00000000000,+36.7902616,-098.6931675
40,,,02910,4002910,OK,Oklahoma,Amber-Pocasset Public Schools,00,PK,12,G5420,,E,378163467.00000000000,325014.00000000000,+35.1728019,-097.9245634
